name,DeviceProfile,new_reading,last_reading,country,latitude,longitude,battery,leakage,RSSI,pulseCounter,temperature,token,sensorType,sensorSize,valvePosition
WM-MDE-LUN5705,Water Meter,0.001,0.005,Colombia,5.987693,-75.342383,99.99,FALSE,-50,0.001,19.7,FOOA$NTCO@CGTK7,End User,1/2 inch,open
WM-MDE-LUN5706,Water Meter,0.001,0.005,Colombia,5.987882,-75.342194,99.99,FALSE,-50,0.001,19.7,UGBB$YSHG@RMUM8,End User,1/2 inch,open
WM-MDE-LUN5707,Water Meter,0.001,0.005,Colombia,5.988071,-75.342005,99.99,FALSE,-50,0.001,19.7,YEVO$SZEW@LXJP2,End User,1/2 inch,open
WM-MDE-LUN5708,Water Meter,0.001,0.005,Colombia,5.98826,-75.341816,99.99,FALSE,-50,0.001,19.7,CKGU$RFGH@DUAI2,End User,1/2 inch,open
WM-MDE-LUN5709,Water Meter,0.001,0.005,Colombia,5.988449,-75.341627,99.99,FALSE,-50,0.001,19.7,ASND$GVNN@DBYJ3,End User,1/2 inch,open
WM-MDE-LUN5710,Water Meter,0.001,0.005,Colombia,5.988638,-75.341438,99.99,FALSE,-50,0.001,19.7,WARV$OPSO@LVDF8,End User,1/2 inch,open
WM-MDE-LUN5711,Water Meter,0.001,0.005,Colombia,5.988827,-75.341249,99.99,FALSE,-50,0.001,19.7,PPLN$AJMG@VGLJ7,End User,1/2 inch,open
WM-MDE-LUN5712,Water Meter,0.001,0.005,Colombia,5.989016,-75.34106,99.99,FALSE,-50,0.001,19.7,HWBC$WIBQ@FEVQ3,End User,1/2 inch,open
WM-MDE-LUN5713,Water Meter,0.001,0.005,Colombia,5.989205,-75.340871,99.99,FALSE,-50,0.001,19.7,UAJI$KFQZ@YXJX6,End User,1/2 inch,open
WM-MDE-LUN5714,Water Meter,0.001,0.005,Colombia,5.989394,-75.340682,99.99,FALSE,-50,0.001,19.7,ARLW$XUWW@LKVG9,End User,1/2 inch,open
WM-MDE-LUN5715,Water Meter,0.001,0.005,Colombia,5.989583,-75.340493,99.99,FALSE,-50,0.001,19.7,KULX$NVLB@LZNF9,End User,1/2 inch,open
WM-MDE-LUN5716,Water Meter,0.001,0.005,Colombia,5.989772,-75.340304,99.99,FALSE,-50,0.001,19.7,BHCW$TEUC@NLUF2,End User,1/2 inch,open
WM-MDE-LUN5717,Water Meter,0.001,0.005,Colombia,5.989961,-75.340115,99.99,FALSE,-50,0.001,19.7,ZOVE$PCJP@XZQI9,End User,1/2 inch,open
WM-MDE-LUN5718,Water Meter,0.001,0.005,Colombia,5.99015,-75.339926,99.99,FALSE,-50,0.001,19.7,KKVQ$QIOO@TMEL8,End User,1/2 inch,open
WM-MDE-LUN5719,Water Meter,0.001,0.005,Colombia,5.990339,-75.339737,99.99,FALSE,-50,0.001,19.7,TWIH$HTLO@KNPE8,End User,1/2 inch,open
WM-MDE-LUN5720,Water Meter,0.001,0.005,Colombia,5.990528,-75.339548,99.99,FALSE,-50,0.001,19.7,WLAJ$ISLI@RQKP4,End User,1/2 inch,open
WM-MDE-LUN5721,Water Meter,0.001,0.005,Colombia,5.990717,-75.339359,99.99,FALSE,-50,0.001,19.7,RYUE$YEMQ@RMLD8,End User,1/2 inch,open
WM-MDE-LUN5722,Water Meter,0.001,0.005,Colombia,5.990906,-75.33917,99.99,FALSE,-50,0.001,19.7,PSYD$QHOZ@EHOV5,End User,1/2 inch,open
WM-MDE-LUN5723,Water Meter,0.001,0.005,Colombia,5.991095,-75.338981,99.99,FALSE,-50,0.001,19.7,JYRZ$YZJR@HFEZ3,End User,1/2 inch,open
WM-MDE-LUN5724,Water Meter,0.001,0.005,Colombia,5.991284,-75.338792,99.99,FALSE,-50,0.001,19.7,MFSZ$UUZE@EGGM2,End User,1/2 inch,open
WM-MDE-LUN5725,Water Meter,0.001,0.005,Colombia,5.991473,-75.338603,99.99,FALSE,-50,0.001,19.7,GABM$KCMW@IUCJ3,End User,1/2 inch,open
WM-MDE-LUN5726,Water Meter,0.001,0.005,Colombia,5.991662,-75.338414,99.99,FALSE,-50,0.001,19.7,HOAM$QGQV@PYIJ6,End User,1/2 inch,open
WM-MDE-LUN5727,Water Meter,0.001,0.005,Colombia,5.991851,-75.338225,99.99,FALSE,-50,0.001,19.7,VHVQ$DVGC@UFDF4,End User,1/2 inch,open
WM-MDE-LUN5728,Water Meter,0.001,0.005,Colombia,5.99204,-75.338036,99.99,FALSE,-50,0.001,19.7,FBHL$TUCR@MTNM1,End User,1/2 inch,open
WM-MDE-LUN5729,Water Meter,0.001,0.005,Colombia,5.992229,-75.337847,99.99,FALSE,-50,0.001,19.7,RMVV$SYIC@GQIP2,End User,1/2 inch,open
WM-MDE-LUN5730,Water Meter,0.001,0.005,Colombia,5.992418,-75.337658,99.99,FALSE,-50,0.001,19.7,SJQX$RCKS@ZWXV5,End User,1/2 inch,open
WM-MDE-LUN5731,Water Meter,0.001,0.005,Colombia,5.992607,-75.337469,99.99,FALSE,-50,0.001,19.7,DVWU$BOSZ@OYSI6,End User,1/2 inch,open
WM-MDE-LUN5732,Water Meter,0.001,0.005,Colombia,5.992796,-75.33728,99.99,FALSE,-50,0.001,19.7,DEPG$ISRQ@NIUP8,End User,1/2 inch,open
WM-MDE-LUN5733,Water Meter,0.001,0.005,Colombia,5.992985,-75.337091,99.99,FALSE,-50,0.001,19.7,AKGU$WWON@TTFD3,End User,1/2 inch,open
WM-MDE-LUN5734,Water Meter,0.001,0.005,Colombia,5.993174,-75.336902,99.99,FALSE,-50,0.001,19.7,SRKX$VCBO@ZZZD5,End User,1/2 inch,open
WM-MDE-LUN5735,Water Meter,0.001,0.005,Colombia,5.993363,-75.336713,99.99,FALSE,-50,0.001,19.7,ZQUG$SFZJ@PUQV7,End User,1/2 inch,open
WM-MDE-LUN5736,Water Meter,0.001,0.005,Colombia,5.993552,-75.336524,99.99,FALSE,-50,0.001,19.7,QRDR$OVLT@UULF5,End User,1/2 inch,open
WM-MDE-LUN5737,Water Meter,0.001,0.005,Colombia,5.993741,-75.336335,99.99,FALSE,-50,0.001,19.7,NEOG$ZOSC@ZUDQ3,End User,1/2 inch,open
WM-MDE-LUN5738,Water Meter,0.001,0.005,Colombia,5.99393,-75.336146,99.99,FALSE,-50,0.001,19.7,PNQU$MWHZ@ZYBD3,End User,1/2 inch,open
WM-MDE-LUN5739,Water Meter,0.001,0.005,Colombia,5.994119,-75.335957,99.99,FALSE,-50,0.001,19.7,NSVF$MWZI@DFAJ5,End User,1/2 inch,open
WM-MDE-LUN5740,Water Meter,0.001,0.005,Colombia,5.994308,-75.335768,99.99,FALSE,-50,0.001,19.7,KTKJ$WITT@BSGK2,End User,1/2 inch,open
WM-MDE-LUN5741,Water Meter,0.001,0.005,Colombia,5.994497,-75.335579,99.99,FALSE,-50,0.001,19.7,VINV$ABMK@RAZI8,End User,1/2 inch,open
WM-MDE-LUN5742,Water Meter,0.001,0.005,Colombia,5.994686,-75.33539,99.99,FALSE,-50,0.001,19.7,EBQS$WFQW@QNOR7,End User,1/2 inch,open
WM-MDE-LUN5743,Water Meter,0.001,0.005,Colombia,5.994875,-75.335201,99.99,FALSE,-50,0.001,19.7,WUQQ$BWDM@HBFB2,End User,1/2 inch,open
WM-MDE-LUN5744,Water Meter,0.001,0.005,Colombia,5.995064,-75.335012,99.99,FALSE,-50,0.001,19.7,EQWS$VWIC@HHGQ7,End User,1/2 inch,open
WM-MDE-LUN5745,Water Meter,0.001,0.005,Colombia,5.995253,-75.334823,99.99,FALSE,-50,0.001,19.7,UONR$LTXQ@REVD3,End User,1/2 inch,open
WM-MDE-LUN5746,Water Meter,0.001,0.005,Colombia,5.995442,-75.334634,99.99,FALSE,-50,0.001,19.7,WLGC$XQZS@MTOC0,End User,1/2 inch,open
WM-MDE-LUN5747,Water Meter,0.001,0.005,Colombia,5.995631,-75.334445,99.99,FALSE,-50,0.001,19.7,MKAV$DSDB@XLEE4,End User,1/2 inch,open
WM-MDE-LUN5748,Water Meter,0.001,0.005,Colombia,5.99582,-75.334256,99.99,FALSE,-50,0.001,19.7,EGSL$GRRQ@ALZM7,End User,1/2 inch,open
WM-MDE-LUN5749,Water Meter,0.001,0.005,Colombia,5.996009,-75.334067,99.99,FALSE,-50,0.001,19.7,DQEM$FJMB@SHSN5,End User,1/2 inch,open
WM-MDE-LUN5750,Water Meter,0.001,0.005,Colombia,5.996198,-75.333878,99.99,FALSE,-50,0.001,19.7,UAGE$JGCW@FYBA4,End User,1/2 inch,open
WM-MDE-LUN5751,Water Meter,0.001,0.005,Colombia,5.996387,-75.333689,99.99,FALSE,-50,0.001,19.7,CSPJ$POYL@QFHC0,End User,1/2 inch,open
WM-MDE-LUN5752,Water Meter,0.001,0.005,Colombia,5.996576,-75.3335,99.99,FALSE,-50,0.001,19.7,JJSP$TBUJ@PBOI9,End User,1/2 inch,open
WM-MDE-LUN5753,Water Meter,0.001,0.005,Colombia,5.996765,-75.333311,99.99,FALSE,-50,0.001,19.7,TKZI$AKDD@HMXY2,End User,1/2 inch,open
WM-MDE-LUN5754,Water Meter,0.001,0.005,Colombia,5.996954,-75.333122,99.99,FALSE,-50,0.001,19.7,QVJC$UVSQ@NZUQ0,End User,1/2 inch,open
WM-MDE-LUN5755,Water Meter,0.001,0.005,Colombia,5.997143,-75.332933,99.99,FALSE,-50,0.001,19.7,WABR$WHNZ@PGKV1,End User,1/2 inch,open
WM-MDE-LUN5756,Water Meter,0.001,0.005,Colombia,5.997332,-75.332744,99.99,FALSE,-50,0.001,19.7,OONN$QFVM@EGMY3,End User,1/2 inch,open
WM-MDE-LUN5757,Water Meter,0.001,0.005,Colombia,5.997521,-75.332555,99.99,FALSE,-50,0.001,19.7,MZBI$UGJJ@AVVI9,End User,1/2 inch,open
WM-MDE-LUN5758,Water Meter,0.001,0.005,Colombia,5.99771,-75.332366,99.99,FALSE,-50,0.001,19.7,JNDU$EBEC@HIDL1,End User,1/2 inch,open
WM-MDE-LUN5759,Water Meter,0.001,0.005,Colombia,5.997899,-75.332177,99.99,FALSE,-50,0.001,19.7,YMTN$MSWX@HCPJ9,End User,1/2 inch,open
WM-MDE-LUN5760,Water Meter,0.001,0.005,Colombia,5.998088,-75.331988,99.99,FALSE,-50,0.001,19.7,NGMC$INVM@RINF9,End User,1/2 inch,open
WM-MDE-LUN5761,Water Meter,0.001,0.005,Colombia,5.998277,-75.331799,99.99,FALSE,-50,0.001,19.7,QNNT$ZDNT@HTXG5,End User,1/2 inch,open
WM-MDE-LUN5762,Water Meter,0.001,0.005,Colombia,5.998466,-75.33161,99.99,FALSE,-50,0.001,19.7,ZDXO$NJJV@TZRP3,End User,1/2 inch,open
WM-MDE-LUN5763,Water Meter,0.001,0.005,Colombia,5.998655,-75.331421,99.99,FALSE,-50,0.001,19.7,KUQZ$WNAR@PEDC4,End User,1/2 inch,open
WM-MDE-LUN5764,Water Meter,0.001,0.005,Colombia,5.998844,-75.331232,99.99,FALSE,-50,0.001,19.7,JBAF$LHUJ@EQTT3,End User,1/2 inch,open
WM-MDE-LUN5765,Water Meter,0.001,0.005,Colombia,5.999033,-75.331043,99.99,FALSE,-50,0.001,19.7,FZCX$YMBF@HGOK6,End User,1/2 inch,open
WM-MDE-LUN5766,Water Meter,0.001,0.005,Colombia,5.999222,-75.330854,99.99,FALSE,-50,0.001,19.7,YHRY$EUCP@ZUTZ2,End User,1/2 inch,open
WM-MDE-LUN5767,Water Meter,0.001,0.005,Colombia,5.999411,-75.330665,99.99,FALSE,-50,0.001,19.7,DZVA$VBQR@LPHT8,End User,1/2 inch,open
WM-MDE-LUN5768,Water Meter,0.001,0.005,Colombia,5.9996,-75.330476,99.99,FALSE,-50,0.001,19.7,STKY$EMNQ@PQAL1,End User,1/2 inch,open
WM-MDE-LUN5769,Water Meter,0.001,0.005,Colombia,5.999789,-75.330287,99.99,FALSE,-50,0.001,19.7,DJIO$TVZS@RHCQ8,End User,1/2 inch,open
WM-MDE-LUN5770,Water Meter,0.001,0.005,Colombia,5.999978,-75.330098,99.99,FALSE,-50,0.001,19.7,JSQZ$JXPD@OSBS6,End User,1/2 inch,open
WM-MDE-LUN5771,Water Meter,0.001,0.005,Colombia,6.000167,-75.329909,99.99,FALSE,-50,0.001,19.7,YVWG$JIJM@NSBJ7,End User,1/2 inch,open
WM-MDE-LUN5772,Water Meter,0.001,0.005,Colombia,6.000356,-75.32972,99.99,FALSE,-50,0.001,19.7,LPES$RMQU@LCIG1,End User,1/2 inch,open
WM-MDE-LUN5773,Water Meter,0.001,0.005,Colombia,6.000545,-75.329531,99.99,FALSE,-50,0.001,19.7,ZLJT$ZBYH@IGQR2,End User,1/2 inch,open
WM-MDE-LUN5774,Water Meter,0.001,0.005,Colombia,6.000734,-75.329342,99.99,FALSE,-50,0.001,19.7,KJYD$AROR@ZDCI7,End User,1/2 inch,open
WM-MDE-LUN5775,Water Meter,0.001,0.005,Colombia,6.000923,-75.329153,99.99,FALSE,-50,0.001,19.7,CVWZ$CXTC@ECLX4,End User,1/2 inch,open
WM-MDE-LUN5776,Water Meter,0.001,0.005,Colombia,6.001112,-75.328964,99.99,FALSE,-50,0.001,19.7,OSJO$AQUH@KXJE4,End User,1/2 inch,open
WM-MDE-LUN5777,Water Meter,0.001,0.005,Colombia,6.001301,-75.328775,99.99,FALSE,-50,0.001,19.7,BYDQ$FVDQ@KLVQ8,End User,1/2 inch,open
WM-MDE-LUN5778,Water Meter,0.001,0.005,Colombia,6.00149,-75.328586,99.99,FALSE,-50,0.001,19.7,BYAO$IKEE@PNZI2,End User,1/2 inch,open
WM-MDE-LUN5779,Water Meter,0.001,0.005,Colombia,6.001679,-75.328397,99.99,FALSE,-50,0.001,19.7,KYLM$RPPY@PISH9,End User,1/2 inch,open
WM-MDE-LUN5780,Water Meter,0.001,0.005,Colombia,6.001868,-75.328208,99.99,FALSE,-50,0.001,19.7,WJDR$RKOY@FRFZ6,End User,1/2 inch,open
WM-MDE-LUN5781,Water Meter,0.001,0.005,Colombia,6.002057,-75.328019,99.99,FALSE,-50,0.001,19.7,IZBD$LAWY@ZNNW8,End User,1/2 inch,open
WM-MDE-LUN5782,Water Meter,0.001,0.005,Colombia,6.002246,-75.32783,99.99,FALSE,-50,0.001,19.7,RQVI$HVGW@PTRF7,End User,1/2 inch,open
WM-MDE-LUN5783,Water Meter,0.001,0.005,Colombia,6.002435,-75.327641,99.99,FALSE,-50,0.001,19.7,FKNH$ODBG@NEJE0,End User,1/2 inch,open
WM-MDE-LUN5784,Water Meter,0.001,0.005,Colombia,6.002624,-75.327452,99.99,FALSE,-50,0.001,19.7,JRDJ$OUDO@IYNA3,End User,1/2 inch,open
WM-MDE-LUN5785,Water Meter,0.001,0.005,Colombia,6.002813,-75.327263,99.99,FALSE,-50,0.001,19.7,ZZNH$BUXW@BLNT0,End User,1/2 inch,open
WM-MDE-LUN5786,Water Meter,0.001,0.005,Colombia,6.003002,-75.327074,99.99,FALSE,-50,0.001,19.7,VJNF$UCDS@CWHE9,End User,1/2 inch,open
WM-MDE-LUN5787,Water Meter,0.001,0.005,Colombia,6.003191,-75.326885,99.99,FALSE,-50,0.001,19.7,RVMS$OZIX@GPAO1,End User,1/2 inch,open
WM-MDE-LUN5788,Water Meter,0.001,0.005,Colombia,6.00338,-75.326696,99.99,FALSE,-50,0.001,19.7,HVTO$LMOR@IOKC0,End User,1/2 inch,open
WM-MDE-LUN5789,Water Meter,0.001,0.005,Colombia,6.003569,-75.326507,99.99,FALSE,-50,0.001,19.7,VJRQ$GBHV@PPCC6,End User,1/2 inch,open
WM-MDE-LUN5790,Water Meter,0.001,0.005,Colombia,6.003758,-75.326318,99.99,FALSE,-50,0.001,19.7,DHGV$JCQW@YXUZ4,End User,1/2 inch,open
WM-MDE-LUN5791,Water Meter,0.001,0.005,Colombia,6.003947,-75.326129,99.99,FALSE,-50,0.001,19.7,UKPI$MNRL@HSFL7,End User,1/2 inch,open
WM-MDE-LUN5792,Water Meter,0.001,0.005,Colombia,6.004136,-75.32594,99.99,FALSE,-50,0.001,19.7,YMZU$SIBC@ZZDL4,End User,1/2 inch,open
WM-MDE-LUN5793,Water Meter,0.001,0.005,Colombia,6.004325,-75.325751,99.99,FALSE,-50,0.001,19.7,QGCN$BPJJ@NCUU9,End User,1/2 inch,open
WM-MDE-LUN5794,Water Meter,0.001,0.005,Colombia,6.004514,-75.325562,99.99,FALSE,-50,0.001,19.7,UHYZ$YKJM@POKO6,End User,1/2 inch,open
WM-MDE-LUN5795,Water Meter,0.001,0.005,Colombia,6.004703,-75.325373,99.99,FALSE,-50,0.001,19.7,NIHA$ZGCH@DBDH2,End User,1/2 inch,open
WM-MDE-LUN5796,Water Meter,0.001,0.005,Colombia,6.004892,-75.325184,99.99,FALSE,-50,0.001,19.7,SXEF$IWNJ@TIHR0,End User,1/2 inch,open
WM-MDE-LUN5797,Water Meter,0.001,0.005,Colombia,6.005081,-75.324995,99.99,FALSE,-50,0.001,19.7,REMR$YCGD@TPTI4,End User,1/2 inch,open
WM-MDE-LUN5798,Water Meter,0.001,0.005,Colombia,6.00527,-75.324806,99.99,FALSE,-50,0.001,19.7,IUKN$NOEV@OQIS5,End User,1/2 inch,open
WM-MDE-LUN5799,Water Meter,0.001,0.005,Colombia,6.005459,-75.324617,99.99,FALSE,-50,0.001,19.7,HWWM$YIMC@EQJX9,End User,1/2 inch,open
WM-MDE-LUN5800,Water Meter,0.001,0.005,Colombia,6.005648,-75.324428,99.99,FALSE,-50,0.001,19.7,DVSR$FCYP@XMSH6,End User,1/2 inch,open
WM-MDE-LUN5801,Water Meter,0.001,0.005,Colombia,6.005837,-75.324239,99.99,FALSE,-50,0.001,19.7,JSPY$VXMC@NUIU9,End User,1/2 inch,open
WM-MDE-LUN5802,Water Meter,0.001,0.005,Colombia,6.006026,-75.32405,99.99,FALSE,-50,0.001,19.7,CVEW$ZDBE@SAYI4,End User,1/2 inch,open
WM-MDE-LUN5803,Water Meter,0.001,0.005,Colombia,6.006215,-75.323861,99.99,FALSE,-50,0.001,19.7,OUYX$XNXG@PDSC0,End User,1/2 inch,open
WM-MDE-LUN5804,Water Meter,0.001,0.005,Colombia,6.006404,-75.323672,99.99,FALSE,-50,0.001,19.7,WEAI$CZDX@HDSS7,End User,1/2 inch,open
WM-MDE-LUN5805,Water Meter,0.001,0.005,Colombia,6.006593,-75.323483,99.99,FALSE,-50,0.001,19.7,PWIQ$PRVN@VEKA5,End User,1/2 inch,open
WM-MDE-LUN5806,Water Meter,0.001,0.005,Colombia,6.006782,-75.323294,99.99,FALSE,-50,0.001,19.7,DACG$PYRT@EJKQ1,End User,1/2 inch,open
WM-MDE-LUN5807,Water Meter,0.001,0.005,Colombia,6.006971,-75.323105,99.99,FALSE,-50,0.001,19.7,RQUO$AHTA@VXHV6,End User,1/2 inch,open
WM-MDE-LUN5808,Water Meter,0.001,0.005,Colombia,6.00716,-75.322916,99.99,FALSE,-50,0.001,19.7,LDBE$NTIO@XRMT4,End User,1/2 inch,open
WM-MDE-LUN5809,Water Meter,0.001,0.005,Colombia,6.007349,-75.322727,99.99,FALSE,-50,0.001,19.7,OGRT$YYTG@RQAA3,End User,1/2 inch,open
WM-MDE-LUN5810,Water Meter,0.001,0.005,Colombia,6.007538,-75.322538,99.99,FALSE,-50,0.001,19.7,ZDXI$TLIF@RDVS2,End User,1/2 inch,open
WM-MDE-LUN5811,Water Meter,0.001,0.005,Colombia,6.007727,-75.322349,99.99,FALSE,-50,0.001,19.7,FHBR$AJDW@CAWC4,End User,1/2 inch,open
WM-MDE-LUN5812,Water Meter,0.001,0.005,Colombia,6.007916,-75.32216,99.99,FALSE,-50,0.001,19.7,ZGZV$JYDW@BMMH0,End User,1/2 inch,open
WM-MDE-LUN5813,Water Meter,0.001,0.005,Colombia,6.008105,-75.321971,99.99,FALSE,-50,0.001,19.7,OGSA$PSBI@OBGK5,End User,1/2 inch,open
WM-MDE-LUN5814,Water Meter,0.001,0.005,Colombia,6.008294,-75.321782,99.99,FALSE,-50,0.001,19.7,FORT$MIUD@LDXL3,End User,1/2 inch,open
WM-MDE-LUN5815,Water Meter,0.001,0.005,Colombia,6.008483,-75.321593,99.99,FALSE,-50,0.001,19.7,BYXQ$LKHY@TGEI1,End User,1/2 inch,open
WM-MDE-LUN5816,Water Meter,0.001,0.005,Colombia,6.008672,-75.321404,99.99,FALSE,-50,0.001,19.7,HAGG$COHX@GBUF4,End User,1/2 inch,open
WM-MDE-LUN5817,Water Meter,0.001,0.005,Colombia,6.008861,-75.321215,99.99,FALSE,-50,0.001,19.7,HCXW$CBIN@EDXO3,End User,1/2 inch,open
WM-MDE-LUN5818,Water Meter,0.001,0.005,Colombia,6.00905,-75.321026,99.99,FALSE,-50,0.001,19.7,LCUM$XGHF@QMQY2,End User,1/2 inch,open
WM-MDE-LUN5819,Water Meter,0.001,0.005,Colombia,6.009239,-75.320837,99.99,FALSE,-50,0.001,19.7,NLBL$VAZN@DYJZ8,End User,1/2 inch,open
WM-MDE-LUN5820,Water Meter,0.001,0.005,Colombia,6.009428,-75.320648,99.99,FALSE,-50,0.001,19.7,ANGF$HSGI@EEVU5,End User,1/2 inch,open
WM-MDE-LUN5821,Water Meter,0.001,0.005,Colombia,6.009617,-75.320459,99.99,FALSE,-50,0.001,19.7,MELG$CWKD@FWZC6,End User,1/2 inch,open
WM-MDE-LUN5822,Water Meter,0.001,0.005,Colombia,6.009806,-75.32027,99.99,FALSE,-50,0.001,19.7,GDLT$ATOY@JLWW2,End User,1/2 inch,open
WM-MDE-LUN5823,Water Meter,0.001,0.005,Colombia,6.009995,-75.320081,99.99,FALSE,-50,0.001,19.7,PIHL$SSHW@DFKN5,End User,1/2 inch,open
WM-MDE-LUN5824,Water Meter,0.001,0.005,Colombia,6.010184,-75.319892,99.99,FALSE,-50,0.001,19.7,AJZY$TXWX@INDB6,End User,1/2 inch,open
WM-MDE-LUN5825,Water Meter,0.001,0.005,Colombia,6.010373,-75.319703,99.99,FALSE,-50,0.001,19.7,BILI$MROA@ROQY8,End User,1/2 inch,open
WM-MDE-LUN5826,Water Meter,0.001,0.005,Colombia,6.010562,-75.319514,99.99,FALSE,-50,0.001,19.7,QHKB$QCZJ@KGJR4,End User,1/2 inch,open
WM-MDE-LUN5827,Water Meter,0.001,0.005,Colombia,6.010751,-75.319325,99.99,FALSE,-50,0.001,19.7,EQMG$VQQM@FGPC5,End User,1/2 inch,open
WM-MDE-LUN5828,Water Meter,0.001,0.005,Colombia,6.01094,-75.319136,99.99,FALSE,-50,0.001,19.7,ZVOU$KAPN@JMBU3,End User,1/2 inch,open
WM-MDE-LUN5829,Water Meter,0.001,0.005,Colombia,6.011129,-75.318947,99.99,FALSE,-50,0.001,19.7,XDPY$GKRZ@MUCN1,End User,1/2 inch,open
WM-MDE-LUN5830,Water Meter,0.001,0.005,Colombia,6.011318,-75.318758,99.99,FALSE,-50,0.001,19.7,BNWP$QNDK@LJAL7,End User,1/2 inch,open
WM-MDE-LUN5831,Water Meter,0.001,0.005,Colombia,6.011507,-75.318569,99.99,FALSE,-50,0.001,19.7,TVTW$RXJI@XVMH8,End User,1/2 inch,open
WM-MDE-LUN5832,Water Meter,0.001,0.005,Colombia,6.011696,-75.31838,99.99,FALSE,-50,0.001,19.7,NCGC$LRIU@BTFC8,End User,1/2 inch,open
WM-MDE-LUN5833,Water Meter,0.001,0.005,Colombia,6.011885,-75.318191,99.99,FALSE,-50,0.001,19.7,HKGY$QRQG@BTBB2,End User,1/2 inch,open
WM-MDE-LUN5834,Water Meter,0.001,0.005,Colombia,6.012074,-75.318002,99.99,FALSE,-50,0.001,19.7,XVLQ$BYVO@BVTT1,End User,1/2 inch,open
WM-MDE-LUN5835,Water Meter,0.001,0.005,Colombia,6.012263,-75.317813,99.99,FALSE,-50,0.001,19.7,MRSA$IXWZ@ALEX1,End User,1/2 inch,open
WM-MDE-LUN5836,Water Meter,0.001,0.005,Colombia,6.012452,-75.317624,99.99,FALSE,-50,0.001,19.7,HCED$QOMU@QZZG7,End User,1/2 inch,open
WM-MDE-LUN5837,Water Meter,0.001,0.005,Colombia,6.012641,-75.317435,99.99,FALSE,-50,0.001,19.7,PXKS$RZCC@LYAI5,End User,1/2 inch,open
WM-MDE-LUN5838,Water Meter,0.001,0.005,Colombia,6.01283,-75.317246,99.99,FALSE,-50,0.001,19.7,HFYB$YCCX@BOBV8,End User,1/2 inch,open
WM-MDE-LUN5839,Water Meter,0.001,0.005,Colombia,6.013019,-75.317057,99.99,FALSE,-50,0.001,19.7,BKQM$NRGW@KSOE1,End User,1/2 inch,open
WM-MDE-LUN5840,Water Meter,0.001,0.005,Colombia,6.013208,-75.316868,99.99,FALSE,-50,0.001,19.7,BTZY$VNYK@XLCD0,End User,1/2 inch,open
WM-MDE-LUN5841,Water Meter,0.001,0.005,Colombia,6.013397,-75.316679,99.99,FALSE,-50,0.001,19.7,XDYE$ERBJ@RQJF1,End User,1/2 inch,open
WM-MDE-LUN5842,Water Meter,0.001,0.005,Colombia,6.013586,-75.31649,99.99,FALSE,-50,0.001,19.7,HLNE$LRDF@QUEM7,End User,1/2 inch,open
WM-MDE-LUN5843,Water Meter,0.001,0.005,Colombia,6.013775,-75.316301,99.99,FALSE,-50,0.001,19.7,LUTV$BYMR@GUOH9,End User,1/2 inch,open
WM-MDE-LUN5844,Water Meter,0.001,0.005,Colombia,6.013964,-75.316112,99.99,FALSE,-50,0.001,19.7,RCZS$RSVG@JGKN3,End User,1/2 inch,open
WM-MDE-LUN5845,Water Meter,0.001,0.005,Colombia,6.014153,-75.315923,99.99,FALSE,-50,0.001,19.7,QTKR$ECEN@UJPM3,End User,1/2 inch,open
WM-USA-FL0001,Water Meter,0.001,0.005,USA,34.025672,-118.4497,99.99,FALSE,-50,0.001,19.7,EDLF$ABIU@XACA7,End User,1/2 inch,open
WM-USA-FL0002,Water Meter,0.001,0.005,USA,34.025861,-118.449511,99.99,FALSE,-50,0.001,19.7,GZMK$UMKG@ESIY1,End User,1/2 inch,open
WM-USA-FL0003,Water Meter,0.001,0.005,USA,34.02605,-118.449322,99.99,FALSE,-50,0.001,19.7,GHCX$WBDS@QGPZ1,End User,1/2 inch,open
WM-USA-FL0004,Water Meter,0.001,0.005,USA,34.026239,-118.449133,99.99,FALSE,-50,0.001,19.7,ALGF$XCGX@TTWD5,End User,1/2 inch,open
WM-USA-FL0005,Water Meter,0.001,0.005,USA,34.026428,-118.448944,99.99,FALSE,-50,0.001,19.7,TPMI$PRVW@AUUT4,End User,1/2 inch,open
WM-USA-FL0006,Water Meter,0.001,0.005,USA,34.026617,-118.448755,99.99,FALSE,-50,0.001,19.7,HGSA$JGOO@FODQ6,End User,1/2 inch,open
WM-USA-FL0007,Water Meter,0.001,0.005,USA,34.026806,-118.448566,99.99,FALSE,-50,0.001,19.7,DNJE$WXXM@TPPF5,End User,1/2 inch,open
WM-USA-FL0008,Water Meter,0.001,0.005,USA,34.026995,-118.448377,99.99,FALSE,-50,0.001,19.7,DZPI$KNFV@VCWV6,End User,1/2 inch,open
WM-USA-FL0009,Water Meter,0.001,0.005,USA,34.027184,-118.448188,99.99,FALSE,-50,0.001,19.7,ORNM$KKTF@BWJD9,End User,1/2 inch,open
WM-USA-FL0010,Water Meter,0.001,0.005,USA,34.027373,-118.447999,99.99,FALSE,-50,0.001,19.7,ROPX$CZYP@UKRM5,End User,1/2 inch,open
WM-USA-FL0011,Water Meter,0.001,0.005,USA,34.027562,-118.44781,99.99,FALSE,-50,0.001,19.7,WWOQ$GIFS@EKFI1,End User,1/2 inch,open
WM-USA-FL0012,Water Meter,0.001,0.005,USA,34.027751,-118.447621,99.99,FALSE,-50,0.001,19.7,PXMT$RRJP@YERN8,End User,1/2 inch,open
